ASSET_UID,LEGACY_ASSET_UID,TYPE,Mobile,DESCRIPTION OF EQUIPMENT,MIO_Inventory_Description,Manufacturer,Model,Manufacturer's Serial No./Other Identifier,Firmware Version,ACQUISITION DATE,ORIGINAL COST,comments,MIO
CGINS-FDCHPA-00020,,Sensor,0,Direct Covariance Flux: FDCHP Series A,FDCHP CONTROL MODULE,WHOI,DCFS,20,,20160330,24000,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-00021,,Sensor,0,Direct Covariance Flux: FDCHP Series A,FDCHP CONTROL MODULE,WHOI,DCFS,21,,20150805,24000,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-00022,,Sensor,0,Direct Covariance Flux: FDCHP Series A,FDCHP CONTROL MODULE,WHOI,DCFS,22,,20150805,24000,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-00023,,Sensor,0,Direct Covariance Flux: FDCHP Series A,FDCHP CONTROL MODULE,WHOI,DCFS,23,,20150805,24000,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-00024,,Sensor,0,Direct Covariance Flux: FDCHP Series A,FDCHP CONTROL MODULE,WHOI,DCFS,24,,,,,Oregon State University
CGINS-FDCHPA-33908,A00566,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,133908,,20140924,6330,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-41004,A01085/R00039,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,141004,,20140630,4565,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-41005,A01086/OL000496,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,141005,,20140630,4565,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-41808,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,141808,,20140811,4565,,Oregon State University
CGINS-FDCHPA-41809,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,141809,,20140811,4565,,Oregon State University
CGINS-FDCHPA-43401,R00060,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,143401,,20141028,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-44727,OL000227,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,144727,,20160330,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-44901,OL000073,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,144901,,20150805,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-44902,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,144902,,,,,Oregon State University
CGINS-FDCHPA-44903,R00048,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,144903,,20150805,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-44904,OL000522,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,144904,,20150805,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-62503,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,162503,,,,,Oregon State University
CGINS-FDCHPA-64401,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,164401,,20161110,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-64402,R00060,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,164402,,20161110,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-64403,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,164403,,20161110,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-70601,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,170601,,20170518,,,Oregon State University
CGINS-FDCHPA-71403,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,171403,,20170505,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-74102,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,174102,,20180109,,,Woods Hole Oceanographic Institution
CGINS-FDCHPA-75008,,Sensor,0,Direct Covariance Flux: FDCHP Series A,ANEMOMETER WINDMASTER PRO,Gill,WINDMASTER PRO,175008,,,,,Woods Hole Oceanographic Institution
CGINS-FLORDG-03286,A01001,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3286,,20140917,9554.5,,
CGINS-FLORDG-03292,A01002,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3292,,20140917,9554.5,,
CGINS-FLORDG-03304,A01003,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3304,,20140917,9554.5,,
CGINS-FLORDG-03369,A01004,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3369,,20140917,9554.5,,
CGINS-FLORDG-03381,A01005,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3381,,20140917,9554.5,,
CGINS-FLORDG-03382,A01006,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3382,,20140917,9554.5,,
CGINS-FLORDG-03417,A01007,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3417,,20140917,9554.5,,
CGINS-FLORDG-03418,A01008,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3418,,20140917,9554.5,,
CGINS-FLORDG-03965,A01437,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3965,,20150529,9845.5,,
CGINS-FLORDG-03966,A01438,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3966,,20150529,9845.5,,
CGINS-FLORDG-03967,A01439,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3967,,20150529,9845.5,,
CGINS-FLORDG-03968,A01475,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3968,,20150603,9845.5,,
CGINS-FLORDG-03969,A01476,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3969,,20150603,9845.5,,
CGINS-FLORDG-03970,A01477,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,3970,,20150603,9845.5,,
CGINS-FLORDG-04029,A01658,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,4029,,20150731,9845.5,,
CGINS-FLORDG-04030,A01659,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,4030,,20150731,9845.5,,
CGINS-FLORDG-04031,A01655,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,4031,,20150731,9845.5,,
CGINS-FLORDG-04032,A01656,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,4032,,20150731,9845.5,,
CGINS-FLORDG-04033,A01668,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,4033,,20150731,845.5,,
CGINS-FLORDG-04034,A01657,Sensor,0,2-Wavelength Fluorometer: FLORD Series G,FLORD SERIES G,WET Labs,ECO FLBB-SB,4034,,20150731,9845.5,,
CGINS-FLORDL-02350,N00172,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,2-Wavelength Fluorometer,WET Labs,FLBBRTD,2350,,,165805996,,
CGINS-FLORDL-02736,N00604,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD for ML12936-02,WET Labs,FLBBRTD,2736,,20130320,,,
CGINS-FLORDL-02934,N00612,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD for ML12997-01,WET Labs,FLBBRTD,2934,,20130320,,,
CGINS-FLORDL-03278,N00168,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLOR for WFP Coastal ML13104-06,WET Labs,FLBBRTD,3278,,20140925,,,
CGINS-FLORDL-03279,N00129,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLOR for WFP Coastal ML13104-04,WET Labs,FLBBRTD,3279,,20140925,,,
CGINS-FLORDL-03280,N00115,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLOR for WFP Coastal ML13104-01,WET Labs,FLBBRTD,3280,,20140115,,,
CGINS-FLORDL-03281,N00656,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD for WFP Coastal ML13104-05,WET Labs,FLBBRTD,3281,,20140402,,,
CGINS-FLORDL-03282,N00660,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD for WFP Coastal ML13104-07,WET Labs,FLBBRTD,3282,,20140925,,,
CGINS-FLORDL-03283,N00608,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD for ML13104-02,WET Labs,FLBBRTD,3283,,20140115,,,
CGINS-FLORDL-03284,N00616,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD for ML13104-03,WET Labs,FLBBRTD,3284,,20140115,,,
CGINS-FLORDL-04013,OL000037,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD Series L,WET Labs,FLBBRTD,4013,,,,,
CGINS-FLORDL-04014,OL000041,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD Series L,WET Labs,FLBBRTD,4014,,,,,
CGINS-FLORDL-04015,OL000049,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD Series L,WET Labs,FLBBRTD,4015,,,,,
CGINS-FLORDL-04016,OL000052,Sensor,0,2-Wavelength Fluorometer: FLORD Series L,FLORD Series L,WET Labs,FLBBRTD,4016,,,,,
CGINS-FLORDM-03061,N00625,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3061,,20130530,,,
CGINS-FLORDM-03063,N00631,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3063,,20130530,,,
CGINS-FLORDM-03064,N00628,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3064,,20130530,,,
CGINS-FLORDM-03123,N00634,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3123,,20130530,,,
CGINS-FLORDM-03124,N00637,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3124,,20130530,,,
CGINS-FLORDM-03527,N00640,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3527,,20140422,,,
CGINS-FLORDM-03528,N00527,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3528,,20140804,,,
CGINS-FLORDM-03534,,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3534,,,,,
CGINS-FLORDM-03536,,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3536,,,,,
CGINS-FLORDM-03540,N00539,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3540,,20140804,,,
CGINS-FLORDM-03549,N00536,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3549,,20140813,,,
CGINS-FLORDM-03550,N00530,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3550,,20140813,,,
CGINS-FLORDM-03551,N00664,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3551,,20140825,,,
CGINS-FLORDM-03552,N00533,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3552,,20140804,171901.09,,
CGINS-FLORDM-03553,,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3553,,,,CGSN Glider Instrument Pool,
CGINS-FLORDM-03554,,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3554,,,,CGSN Glider Instrument Pool,
CGINS-FLORDM-03577,N00410,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3577,,20141212,,,
CGINS-FLORDM-03578,N00542,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3578,,20141120,171195,,
CGINS-FLORDM-03579,N00646,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3579,,20150326,,,
CGINS-FLORDM-03580,N00643,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3580,,20150316,171195,,
CGINS-FLORDM-03582,N00649,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3582,,20150522,,,
CGINS-FLORDM-03583,OL000113,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3583,,,,,
CGINS-FLORDM-03769,OL000148,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3769,,,,,
CGINS-FLORDM-03770,OL000141,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,3770,,,,,
CGINS-FLORDM-04027,OL000607,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,4027,,,,,
CGINS-FLORDM-04095,OL000144,Sensor,1,2-Wavelength Fluorometer for Glider: FLORD Series M,FLORD for Global Slocum Glider,WET Labs,ECO Puck FLBB-SLC,4095,,,,,
CGINS-FLORTD-00993,A00085,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,993,5.2,20150604,12634.25,,
CGINS-FLORTD-00994,A00084,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,994,5.2,20150604,12634.25,,
CGINS-FLORTD-00995,A00218,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,995,,20121107,12634.25,,
CGINS-FLORTD-00996,A00219,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,996,,20121107,12634.25,,
CGINS-FLORTD-01003,A00155,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1003,,20121107,12634.25,,
CGINS-FLORTD-01004,A00153,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1004,,20121107,12634.25,,
CGINS-FLORTD-01005,A00154,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1005,,20121107,12634.25,,
CGINS-FLORTD-01102,A00409,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1102,5.32,20130909,12634.25,,
CGINS-FLORTD-01104,A00419,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1104,5.32,20130917,12634.25,,
CGINS-FLORTD-01105,A00420,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1105,5.32,20130917,12634.25,,
CGINS-FLORTD-01106,A00424,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1106,5.32,20130920,12634.25,,
CGINS-FLORTD-01107,A00421,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1107,,20130917,12634.25,,
CGINS-FLORTD-01116,A00470,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1116,,20130930,12634.25,,
CGINS-FLORTD-01121,A00474,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1121,,20131002,12634.25,,
CGINS-FLORTD-01122,A00466,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1122,,20131003,12634.25,,
CGINS-FLORTD-01123,A00475,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1123,,20131002,12634.25,,
CGINS-FLORTD-01124,A00467,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1124,,20131007,18128.95,,
CGINS-FLORTD-01136,OL000031,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1136,,,,,
CGINS-FLORTD-01151,A00696,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1151,,20140218,13013.52,,
CGINS-FLORTD-01152,A00614,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1152,,20140103,13013.52,,
CGINS-FLORTD-01153,A00615,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1153,,20140103,13013.52,,
CGINS-FLORTD-01154,A00616,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1154,,20140103,13013.52,,
CGINS-FLORTD-01155,A00617,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1155,,20140103,13013.52,,
CGINS-FLORTD-01197,A01229,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1197,,20140714,13013.52,Missing from inventory,
CGINS-FLORTD-01212,A00992,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1212,5.33,20140821,13013.52,,
CGINS-FLORTD-01213,A00888,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1213,,20140627,13013.52,,
CGINS-FLORTD-01214,A00889,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1214,,20140627,13013.52,,
CGINS-FLORTD-01215,A01496,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1215,,20140911,13013.52,,
CGINS-FLORTD-01216,A01497,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1216,,20150911,13013.52,,
CGINS-FLORTD-01217,A01498,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1217,,20150911,13013.52,,
CGINS-FLORTD-01218,A00993,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1218,5.33,20140821,13013.52,,
CGINS-FLORTD-01219,A01499,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1219,,20150911,13013.52,,
CGINS-FLORTD-01221,A00994,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1221,5.33,20150604,13013.52,,
CGINS-FLORTD-01222,A00995,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1222,5.33,20140821,13013.52,,
CGINS-FLORTD-01290,A01684,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1290,,20150529,13403.46,,
CGINS-FLORTD-01291,A01685,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1291,,20150529,13403.46,,
CGINS-FLORTD-01295,A01340,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1295,,20150504,13403.46,,
CGINS-FLORTD-01296,A01341,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1296,,20150504,13403.46,,
CGINS-FLORTD-01298,A01424,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1298,,20150518,13403.46,,
CGINS-FLORTD-01299,A01425,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1299,,20150518,13403.46,,
CGINS-FLORTD-01300,A01429,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1300,,20150519,13403.36,,
CGINS-FLORTD-01301,A01430,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1301,,20150519,13403.65,,
CGINS-FLORTD-01302,A01431,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1302,,20010519,13403.46,,
CGINS-FLORTD-01303,A01686,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1303,,20150529,13403.46,,
CGINS-FLORTD-01317,A01630,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1317,,20150717,13403.46,,
CGINS-FLORTD-01318,A01631,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1318,,20150717,13403.46,,
CGINS-FLORTD-01319,A01632,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1319,,20150717,13403.46,,
CGINS-FLORTD-01320,A01633,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1320,,20150717,13403.46,,
CGINS-FLORTD-01321,A01651,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1321,,20150731,13403.46,,
CGINS-FLORTD-01322,A01652,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1322,,20150731,13403.46,,
CGINS-FLORTD-01323,A10653,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1323,,20150731,13403.46,Missing from inventory,
CGINS-FLORTD-01324,A01654,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D,WET Labs,ECO Triplet-w,1324,,20150731,13403.46,,
CGINS-FLORTD-01435,,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1435,,,,,Woods Hole Oceanographic Institution
CGINS-FLORTD-01487,,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1487,,20160812,,,
CGINS-FLORTD-01488,,Sensor,0,3-Wavelength Fluorometer: FLORT Series D,FLORT SERIES D (ECO TRIPLET-W),WET Labs,ECO Triplet-w,1488,,20160812,,,
CGINS-FLORTJ-01084,N00593,Sensor,0,3-Wavelength Fluorometer: FLORT Series J,FLORT for WLP-001,WET Labs,ECO Triplet-w,BBFL2W-1084,,20130630,13013.52,,Oregon State University
